-5.764689445495605469e-01,-9.090119004249572754e-01,-3.386656641960144043e-01,-8.707509040832519531e-01,-2.633159458637237549e-01,-3.356770873069763184e-01
-6.842108964920043945e-01,1.152825057506561279e-01,6.423263549804687500e-01,-2.197683751583099365e-01,1.202601194381713867e+00,8.007392287254333496e-01
2.928013913333415985e-02,4.561197757720947266e-02,-7.618011534214019775e-02,-6.093768477439880371e-01,1.265213787555694580e-01,1.837128698825836182e-01
3.777855038642883301e-01,8.463722467422485352e-01,6.237451434135437012e-01,5.901893377304077148e-01,8.277205228805541992e-01,8.383170962333679199e-01
1.409965306520462036e-01,-1.996367275714874268e-01,-1.589938439428806305e-02,6.990063190460205078e-02,-1.070504076778888702e-02,-4.549685865640640259e-02
9.298470616340637207e-02,3.696314990520477295e-01,2.501177489757537842e-01,3.124144077301025391e-01,1.564251929521560669e-01,5.352090597152709961e-01
9.596909284591674805e-01,5.181522965431213379e-01,1.060608863830566406e+00,1.019666790962219238e+00,1.503379225730895996e+00,8.935889005661010742e-01
2.188352048397064209e-01,3.594980835914611816e-01,4.152148067951202393e-01,4.594717323780059814e-01,3.262119889259338379e-01,3.761487305164337158e-01
1.243235319852828979e-01,3.946921825408935547e-01,-1.880469471216201782e-01,3.402901887893676758e-01,-1.085489764809608459e-01,5.561016798019409180e-01
1.094784975051879883e+00,1.141317248344421387e+00,7.829940319061279297e-01,6.596129536628723145e-01,1.330384016036987305e-01,3.054694533348083496e-01
1.043256521224975586e+00,1.409806609153747559e+00,6.854863166809082031e-01,1.463952183723449707e+00,1.599384546279907227e-01,2.749699652194976807e-01
2.735681235790252686e-01,3.647299408912658691e-01,-6.286022812128067017e-02,4.882084429264068604e-01,-4.275298118591308594e-01,-5.151473730802536011e-02
-3.898051083087921143e-01,-7.064271569252014160e-01,-3.627490252256393433e-03,-7.385735511779785156e-01,1.482540071010589600e-01,-1.778890490531921387e-01
-1.801913231611251831e-01,-1.848915219306945801e-01,2.656265199184417725e-01,2.125960402190685272e-02,1.030259609222412109e+00,5.549017786979675293e-01
6.192910075187683105e-01,8.316008448600769043e-01,4.127535820007324219e-01,7.256672978401184082e-01,2.091584540903568268e-02,4.327230155467987061e-01
3.903762102127075195e-01,4.590955674648284912e-01,4.897446930408477783e-01,4.945878982543945312e-01,6.667658090591430664e-01,5.166780948638916016e-01
5.516842007637023926e-01,7.384783029556274414e-01,3.080384433269500732e-01,4.689232110977172852e-01,2.115972936153411865e-01,8.434552550315856934e-01
-5.257825255393981934e-01,-2.612817287445068359e-01,8.665557950735092163e-02,-2.560790777206420898e-01,4.329448938369750977e-01,2.760056853294372559e-01
-2.700892686843872070e-01,-2.643073201179504395e-01,2.838613279163837433e-02,-2.647590041160583496e-01,2.101953625679016113e-01,4.526824690401554108e-03
5.552569031715393066e-01,6.697407960891723633e-01,-4.332792013883590698e-03,1.056788325309753418e+00,-4.675303995609283447e-01,1.781283766031265259e-01
3.709278106689453125e-01,5.696494579315185547e-01,6.915363669395446777e-02,5.593627691268920898e-01,-2.722576260566711426e-01,3.286651968955993652e-01
8.762805163860321045e-02,8.474470973014831543e-01,-1.558640412986278534e-02,6.490789055824279785e-01,2.394178658723831177e-01,1.069908976554870605e+00
1.762258559465408325e-01,4.093505144119262695e-01,1.996715664863586426e-01,4.481563270092010498e-01,5.473856348544359207e-03,3.771001696586608887e-01
3.231005072593688965e-01,-1.025485247373580933e-01,-3.281006217002868652e-02,9.039632976055145264e-03,-3.688456118106842041e-02,-3.053946793079376221e-02
-2.208513021469116211e+00,-2.811697959899902344e+00,-1.010959029197692871e+00,-2.419042110443115234e+00,-4.264839291572570801e-01,-1.109853267669677734e+00
-5.921678543090820312e-01,-4.577779471874237061e-01,2.716609537601470947e-01,-5.849909782409667969e-01,5.569758415222167969e-01,2.065731398761272430e-02
