-5.220261216163635254e-01,-3.914865851402282715e-01,1.571823358535766602e-01,-4.731656908988952637e-01,1.085525229573249817e-01,1.134141460061073303e-01
2.040518283843994141e+00,1.240040183067321777e+00,-3.835104107856750488e-01,-2.153971344232559204e-01,-1.162492632865905762e+00,1.290256261825561523e+00
-4.087178111076354980e-01,-7.457066178321838379e-01,-6.300677657127380371e-01,-9.033873677253723145e-01,-6.362445354461669922e-01,-1.379886984825134277e+00
3.457921445369720459e-01,5.198441743850708008e-01,-2.793163359165191650e-01,3.416936099529266357e-01,1.110074110329151154e-02,1.213965654373168945e+00
6.112594604492187500e-01,-5.651083588600158691e-01,1.204376101493835449e+00,-8.318710327148437500e-02,8.058741092681884766e-01,-1.506610400974750519e-02
3.640975058078765869e-01,-5.277636051177978516e-01,-1.628237515687942505e-01,-5.275073647499084473e-01,-4.518146812915802002e-01,-2.003114074468612671e-01
-5.299433469772338867e-01,5.847322344779968262e-01,-1.021335721015930176e-01,5.890026688575744629e-01,2.279640585184097290e-01,6.357503533363342285e-01
2.474055588245391846e-01,-5.339254140853881836e-01,-2.461618781089782715e-01,-2.144262790679931641e-01,-4.329906404018402100e-02,-5.105748772621154785e-01
-4.586272537708282471e-01,-6.855276823043823242e-01,7.783026695251464844e-01,-8.465594053268432617e-02,1.281917452812194824e+00,1.297477483749389648e-01
5.483952164649963379e-01,6.147149205207824707e-01,-5.913032889366149902e-01,1.190421581268310547e+00,-1.372472643852233887e+00,-7.432527095079421997e-02
-2.036397695541381836e+00,-1.007867336273193359e+00,1.648320555686950684e-01,-8.372167348861694336e-01,7.636281847953796387e-01,-2.674783170223236084e-01
2.095751315355300903e-01,-3.452627956867218018e-01,-3.291569948196411133e-01,-4.484555684030056000e-03,-9.267114400863647461e-01,-3.600760102272033691e-01
1.255961537361145020e+00,8.780958056449890137e-01,-4.171126782894134521e-01,1.775123476982116699e+00,-1.498377561569213867e+00,-1.121835231781005859e+00
1.655549049377441406e+00,2.319196939468383789e+00,1.456326842308044434e-01,1.622617006301879883e+00,8.859211206436157227e-02,2.337209939956665039e+00
1.740003377199172974e-01,1.440520882606506348e-01,6.078627705574035645e-01,2.097696959972381592e-01,1.059750795364379883e+00,8.110939264297485352e-01
4.785015881061553955e-01,-3.074752092361450195e-01,1.010212674736976624e-02,6.436331868171691895e-01,2.051314115524291992e-01,-1.048502624034881592e-01
1.273774504661560059e+00,7.724735736846923828e-01,6.358296871185302734e-01,9.381185770034790039e-01,1.110733389854431152e+00,6.983477473258972168e-01
3.024559840559959412e-02,1.389556229114532471e-01,4.625748395919799805e-01,3.538653552532196045e-01,1.019210696220397949e+00,8.857766538858413696e-02
1.754400372505187988e+00,3.519690334796905518e-01,7.516583800315856934e-01,-9.344185590744018555e-01,-1.439564585685729980e+00,-7.518176555633544922e+00
3.732853755354881287e-02,-2.294844388961791992e-01,2.355878353118896484e-01,-2.722576558589935303e-01,-6.632503867149353027e-01,-8.385241031646728516e-01
-1.436821818351745605e+00,-1.224122166633605957e+00,-1.485945880413055420e-01,-1.055908441543579102e+00,5.184856653213500977e-01,-6.468702554702758789e-01
-1.553384065628051758e+00,-2.886295616626739502e-01,2.486015297472476959e-02,-7.785408496856689453e-01,5.668804049491882324e-01,-2.941285669803619385e-01
-1.806311130523681641e+00,-1.607228398323059082e+00,-2.436421960592269897e-01,-1.118793249130249023e+00,4.212682545185089111e-01,-5.043815970420837402e-01
-3.741529285907745361e-01,-2.046152502298355103e-01,4.610158503055572510e-01,-3.612128198146820068e-01,9.614049196243286133e-01,6.756395101547241211e-02
6.775512695312500000e-01,6.915749311447143555e-01,7.820699810981750488e-01,-1.030032038688659668e-01,1.423385024070739746e+00,9.786345958709716797e-01
-2.176523059606552124e-01,7.116254568099975586e-01,7.580461502075195312e-01,1.832644194364547729e-01,1.394690871238708496e+00,5.855376124382019043e-01
