5.297838449478149414e-01,5.936278104782104492e-01,2.892307043075561523e-01,6.562559008598327637e-01,1.975304931402206421e-01,4.906001091003417969e-01
8.858492225408554077e-02,1.342384368181228638e-01,3.121157884597778320e-01,2.447246909141540527e-01,3.681255578994750977e-01,2.583181858062744141e-01
-3.675966858863830566e-01,-1.450194120407104492e-01,5.691585540771484375e-01,-3.781758248805999756e-01,6.439113616943359375e-01,-2.446607351303100586e-01
9.769124388694763184e-01,9.960653185844421387e-01,-1.982496082782745361e-01,1.021926403045654297e+00,-5.913268327713012695e-01,5.273755192756652832e-01
-1.215235441923141479e-01,1.430679261684417725e-01,5.014653205871582031e-01,7.921093702316284180e-02,6.365361809730529785e-01,4.902656376361846924e-01
-3.259991407394409180e-01,-3.527888357639312744e-01,-1.331439912319183350e-01,-4.866168200969696045e-01,-7.333019375801086426e-02,-5.114419460296630859e-01
1.033601880073547363e+00,8.321286439895629883e-01,-1.123299360275268555e+00,8.722702264785766602e-01,-1.624309778213500977e+00,9.597751498222351074e-02
1.009817004203796387e+00,1.133936047554016113e+00,4.315365105867385864e-02,1.125749349594116211e+00,-1.882305145263671875e-01,9.347274303436279297e-01
-2.147346436977386475e-01,-1.849225759506225586e-01,-3.390622735023498535e-01,-1.880714148283004761e-01,-2.593700587749481201e-01,-3.958610445261001587e-02
-3.877023756504058838e-01,-3.487280309200286865e-01,6.941025853157043457e-01,-7.459155917167663574e-01,6.899325251579284668e-01,-7.643679380416870117e-01
4.837953448295593262e-01,6.848993301391601562e-01,4.292483329772949219e-01,6.912243962287902832e-01,3.481185138225555420e-01,6.888669729232788086e-01
-6.530025005340576172e-01,-6.803202629089355469e-01,-1.266179829835891724e-01,-5.966295599937438965e-01,1.664918810129165649e-01,-1.832146197557449341e-01
2.850073575973510742e-01,2.890731692314147949e-01,-8.211169242858886719e-01,3.082525730133056641e-01,-9.177042245864868164e-01,2.243004888296127319e-01
3.605914115905761719e-01,4.645161032676696777e-01,-1.426533609628677368e-01,4.694004654884338379e-01,-2.483867704868316650e-01,4.157559275627136230e-01
3.819525241851806641e-03,2.494453191757202148e-01,5.914349555969238281e-01,1.950615346431732178e-01,6.391394138336181641e-01,3.936379551887512207e-01
-1.900845766067504883e-01,1.101719215512275696e-02,6.466013193130493164e-01,6.313908100128173828e-02,8.203927278518676758e-01,4.050177633762359619e-01
5.720852613449096680e-01,5.581328272819519043e-01,1.600797623395919800e-01,6.046592593193054199e-01,9.656697511672973633e-05,3.407265543937683105e-01
6.601480394601821899e-02,1.508838087320327759e-01,-6.523113697767257690e-02,2.488163113594055176e-01,-3.278052806854248047e-02,3.192641139030456543e-01
-7.904084026813507080e-02,5.037807226181030273e-01,9.716910123825073242e-01,3.208116292953491211e-01,1.162010669708251953e+00,1.316490292549133301e+00
4.674516916275024414e-01,4.932106435298919678e-01,2.837408483028411865e-01,5.387673377990722656e-01,1.469223797321319580e-01,3.583460450172424316e-01
4.566438794136047363e-01,5.490232110023498535e-01,3.108969517052173615e-02,6.253690719604492188e-01,6.495605409145355225e-02,7.071168422698974609e-01
9.351886808872222900e-02,9.931987524032592773e-02,2.852438092231750488e-01,1.409350633621215820e-01,3.175646364688873291e-01,1.955529600381851196e-01
3.033919036388397217e-01,4.427706003189086914e-01,3.434233069419860840e-01,2.815761864185333252e-01,1.530073136091232300e-01,1.027978211641311646e-01
5.139794349670410156e-01,7.289398908615112305e-01,1.676113307476043701e-01,6.653780937194824219e-01,2.709431946277618408e-02,7.505295276641845703e-01
8.308126330375671387e-01,8.105591535568237305e-01,-6.883675456047058105e-01,8.845860362052917480e-01,-9.951507449150085449e-01,4.290371239185333252e-01
-1.541643589735031128e-01,1.051703318953514099e-01,2.992401421070098877e-01,2.436679601669311523e-02,4.784573018550872803e-01,6.304351687431335449e-01
-1.052088737487792969e+00,-1.067143797874450684e+00,-7.608252167701721191e-01,-1.004799723625183105e+00,-2.973167896270751953e-01,-3.647864162921905518e-01
