3.424140512943267822e-01,4.528774619102478027e-01,7.776841521263122559e-02,3.655491471290588379e-01,2.638645768165588379e-01,4.380036592483520508e-01
-5.058346986770629883e-01,-5.515506863594055176e-01,-5.181849598884582520e-01,-1.889670938253402710e-01,-1.182460784912109375e-01,-1.160925775766372681e-01
-5.857422947883605957e-01,1.245248988270759583e-01,7.206878662109375000e-01,-2.899867668747901917e-02,1.059342980384826660e+00,-4.502455890178680420e-02
1.628870218992233276e-01,1.210865378379821777e-01,-3.654539883136749268e-01,4.940397143363952637e-01,-4.583887755870819092e-01,2.863894402980804443e-02
8.033604919910430908e-02,3.601074516773223877e-01,3.944771587848663330e-01,2.726069279015064240e-02,4.792678356170654297e-01,4.652337431907653809e-01
-1.536811292171478271e-01,-2.457167208194732666e-01,-1.723664700984954834e-01,-1.943097710609436035e-01,-1.287125349044799805e-01,-6.025317907333374023e-01
1.067294120788574219e+00,8.324670791625976562e-02,-1.203567147254943848e+00,4.008949100971221924e-01,-2.086361885070800781e+00,-1.068500041961669922e+00
9.760497808456420898e-01,1.240209698677062988e+00,-2.857469953596591949e-02,9.558209180831909180e-01,6.945878267288208008e-03,9.404160380363464355e-01
-3.667079284787178040e-02,-5.618601292371749878e-02,8.388863503932952881e-02,-3.886836767196655273e-01,-1.648947745561599731e-01,-1.752656996250152588e-01
1.033951789140701294e-01,7.180865108966827393e-02,4.653172492980957031e-01,-1.012660145759582520e+00,4.127138853073120117e-01,-2.320275306701660156e-01
1.408663094043731689e-01,4.421202540397644043e-01,3.344126641750335693e-01,2.432127296924591064e-01,4.874487817287445068e-01,5.107630491256713867e-01
-5.271642208099365234e-01,-1.063463449478149414e+00,-2.256111204624176025e-01,-7.101663947105407715e-01,5.501243844628334045e-02,-2.795674800872802734e-01
6.054960489273071289e-01,5.273955464363098145e-01,-8.917813301086425781e-01,8.454563021659851074e-01,-1.112383365631103516e+00,2.145562171936035156e-01
3.096242249011993408e-02,4.129116535186767578e-01,-1.292138844728469849e-01,7.332736253738403320e-01,-1.773345172405242920e-01,4.348793327808380127e-01
1.227270811796188354e-01,4.269906878471374512e-01,7.004156112670898438e-01,4.560939967632293701e-01,8.228183388710021973e-01,5.491126179695129395e-01
7.007594406604766846e-02,-2.555286586284637451e-01,4.845215082168579102e-01,3.221786320209503174e-01,6.219665408134460449e-01,2.564992606639862061e-01
5.541659593582153320e-01,4.866250157356262207e-01,2.255601584911346436e-01,5.852643847465515137e-01,3.393939137458801270e-01,4.789877235889434814e-01
-1.291826367378234863e-01,-7.816447317600250244e-02,-5.772809684276580811e-02,2.082641571760177612e-01,1.635457426309585571e-01,2.926119565963745117e-01
-2.714713662862777710e-02,4.069076180458068848e-01,1.433584451675415039e+00,-2.883313000202178955e-01,1.401860475540161133e+00,7.174841761589050293e-01
3.689206540584564209e-01,4.601478874683380127e-01,3.026784956455230713e-01,5.393518805503845215e-01,4.017781317234039307e-01,5.849159955978393555e-01
5.811396837234497070e-01,4.048607349395751953e-01,-1.895510256290435791e-01,2.055041044950485229e-01,1.727299690246582031e-01,7.198962569236755371e-01
3.903269395232200623e-02,-9.924110770225524902e-02,8.774799108505249023e-02,-2.956101596355438232e-01,2.580432593822479248e-01,1.505330502986907959e-01
2.266184240579605103e-01,4.915792047977447510e-01,2.215759307146072388e-01,2.621174156665802002e-01,1.440275013446807861e-01,-7.547787576913833618e-02
5.592803955078125000e-01,7.451696395874023438e-01,5.806348919868469238e-01,6.312758922576904297e-01,3.733422458171844482e-01,7.507807612419128418e-01
3.326990306377410889e-01,4.660492837429046631e-01,-9.120452404022216797e-01,1.011772394180297852e+00,-9.894214272499084473e-01,2.496337592601776123e-01
1.965173780918121338e-01,3.791121244430541992e-01,2.345223128795623779e-01,-1.539023667573928833e-01,2.121991366147994995e-01,5.657642483711242676e-01
-5.356835722923278809e-01,-8.034902811050415039e-01,-4.749419391155242920e-01,-8.125803470611572266e-01,-1.845805644989013672e-01,-2.400999218225479126e-01
